M;3187;F;2021-08-14;29;4;;;190;2022-02-15;;
M;3190;F;2021-03-18;29;4;;;253;2022-02-15;;
M;3215;F;2021-03-18;29;4;;;258;2022-02-15;;
M;3221;F;2021-03-18;29;4;;;244;2022-02-15;;
M;3226;F;2021-08-14;29;4;;;237;2022-02-15;;
M;3266;F;2021-03-18;29;4;;;260;2022-02-15;;
M;3286;F;2021-03-18;29;4;;;298;2022-02-15;;
M;3560;F;2021-03-18;29;4;;;297;2022-02-15;;
M;3567;F;2021-03-18;29;4;;;280;2022-02-15;;
M;3568;F;2021-03-18;29;4;;;242;2022-02-15;;
M;3583;F;2021-03-18;29;4;;;297;2022-02-15;;
M;3586;F;2021-03-18;29;4;;;252;2022-02-15;;
M;3590;F;2021-03-18;29;4;;;290;2022-02-15;;
M;3591;F;2021-08-14;29;4;;;239;2022-02-15;;
M;3597;F;2021-03-18;29;4;;;270;2022-02-15;;
M;3605;F;2021-03-18;29;4;;;298;2022-02-15;;
M;4187;F;2021-08-14;29;4;;;180;2022-02-15;;
M;4191;F;2022-01-12;29;4;;;113;2022-02-15;;
M;4194;F;2021-08-14;29;4;;;170;2022-02-15;;
M;4432;F;2021-03-18;29;4;;;258;2022-02-15;;
M;4822;F;2021-03-18;29;4;;;267;2022-02-15;;
M;4823;F;2021-03-18;29;4;;;259;2022-02-15;;
M;4827;F;2021-03-18;29;4;;;287;2022-02-15;;
M;4829;F;2021-03-18;29;4;;;267;2022-02-15;;
M;4830;F;2021-03-18;29;4;;;291;2022-02-15;;
M;4838;F;2021-03-18;29;4;;;278;2022-02-15;;
M;4840;F;2021-03-18;29;4;;;252;2022-02-15;;
M;4841;F;2021-03-18;29;4;;;260;2022-02-15;;
M;4842;F;2021-03-18;29;4;;;263;2022-02-15;;
M;4844;F;2021-03-18;29;4;;;272;2022-02-15;;
M;5077;F;2021-03-18;29;4;;;272;2022-02-15;;
M;5089;F;2021-08-14;29;4;;;217;2022-02-15;;
M;5213;F;2021-03-18;29;4;;;257;2022-02-15;;
M;5325;F;2021-03-18;29;4;;;250;2022-02-15;;
M;5331;F;2021-03-18;29;4;;;243;2022-02-15;;
M;5416;F;2021-08-14;29;4;;;185;2022-02-15;;
M;5417;F;2021-08-14;29;4;;;150;2022-02-15;;
M;5419;F;2021-08-14;29;4;;;200;2022-02-15;;
M;5420;F;2021-08-14;29;4;;;144;2022-02-15;;
M;5421;F;2021-08-14;29;4;;;166;2022-02-15;;
M;5423;F;2021-08-14;29;4;;;190;2022-02-15;;
M;5424;F;2021-08-14;29;4;;;203;2022-02-15;;
M;5425;F;2021-08-14;29;4;;;190;2022-02-15;;
M;5426;F;2021-08-14;29;4;;;161;2022-02-15;;
M;5427;F;2021-08-14;29;4;;;182;2022-02-15;;
M;5428;F;2021-08-14;29;4;;;200;2022-02-15;;
M;5429;F;2021-03-18;29;4;;;250;2022-02-15;;
M;5430;F;2021-08-14;29;4;;;209;2022-02-15;;
M;5431;F;2021-08-14;29;4;;;176;2022-02-15;;
M;5432;F;2021-03-18;29;4;;;248;2022-02-15;;
M;5433;F;2021-08-14;29;4;;;169;2022-02-15;;
M;5434;F;2021-08-14;29;4;;;160;2022-02-15;;
M;5435;F;2021-08-14;29;4;;;183;2022-02-15;;
M;5436;F;2021-08-14;29;4;;;198;2022-02-15;;
M;5437;F;2021-08-14;29;4;;;154;2022-02-15;;
M;5439;F;2021-08-14;29;4;;;187;2022-02-15;;
M;5440;F;2021-08-14;29;4;;;185;2022-02-15;;
M;5441;F;2021-08-14;29;4;;;187;2022-02-15;;
M;5442;F;2021-08-14;29;4;;;180;2022-02-15;;
M;5443;F;2021-08-14;29;4;;;185;2022-02-15;;
M;5447;F;2021-08-14;29;4;;;204;2022-02-15;;
M;5448;F;2021-08-14;29;4;;;201;2022-02-15;;
M;5451;F;2021-08-14;29;4;;;237;2022-02-15;;
M;5453;F;2021-08-14;29;4;;;165;2022-02-15;;
M;5454;F;2021-08-14;29;4;;;205;2022-02-15;;
M;5455;F;2021-08-14;29;4;;;164;2022-02-15;;
M;5456;F;2021-08-14;29;4;;;126;2022-02-15;;
M;5457;F;2021-08-14;29;4;;;191;2022-02-15;;
M;5459;F;2021-08-14;29;4;;;220;2022-02-15;;
M;5460;F;2021-08-14;29;4;;;171;2022-02-15;;
M;5461;F;2021-08-14;29;4;;;206;2022-02-15;;
M;5462;F;2021-08-14;29;4;;;178;2022-02-15;;
