M;9427;F;2019-10-25;29;6;1;;420;2022-02-15;;Prenha;01/11/2021
M;3018;F;2019-10-25;29;6;3;;400;2022-02-15;;Prenha;01/11/2021
M;3503;F;2019-04-28;29;6;1;;425;2022-02-15;;Prenha;P. Descoberta
M;4811;F;2020-10-19;29;6;1;;354;2022-02-15;;Prenha;10/01/2022
M;4812;F;2020-04-22;29;6;3;;370;2022-02-15;;Prenha;07/02/2022
M;3665;F;2020-10-19;29;6;3;;340;2022-02-15;;Prenha;07/02/2022
M;2275;F;2020-10-19;29;6;3;;352;2022-02-15;;Prenha;07/02/2022
M;79;F;2020-04-22;29;6;3;;366;2022-02-15;;Prenha;07/02/2022
M;911;F;2020-04-22;29;6;3;;387;2022-02-15;;Prenha;07/02/2022
M;3769;F;2020-04-22;29;6;1;;365;2022-02-15;;Prenha;01/11/2021
M;3765;F;2020-04-22;29;6;3;;364;2022-02-15;;Prenha;07/03/2022
M;5837;F;2020-10-19;29;6;1;;328;2022-02-15;;Prenha;07/03/2022
M;3963;F;2020-10-19;29;6;1;;351;2022-02-15;;Prenha;07/03/2022
M;1559;F;2019-10-25;29;6;1;;399;2022-02-15;;Prenha;07/03/2022
M;4721;F;2019-10-25;29;6;1;;403;2022-02-15;;Prenha;07/03/2022
M;2991;F;2019-10-25;29;6;1;;406;2022-02-15;;Prenha;07/03/2022
M;3626;F;2020-10-19;29;6;3;;336;2022-02-15;;Prenha;07/03/2022
M;1401;F;2020-10-19;29;6;3;;360;2022-02-15;;Prenha;07/03/2022
M;5170;F;2020-04-22;29;6;3;;366;2022-02-15;;Prenha;07/03/2022
M;3659;F;2020-04-22;29;6;3;;372;2022-02-15;;Prenha;07/03/2022
M;2852;F;2020-04-22;29;6;3;;389;2022-02-15;;Prenha;07/03/2022
M;12;F;2019-10-25;29;6;3;;402;2022-02-15;;Prenha;07/03/2022
M;665;F;2020-04-22;29;6;3;;361;2022-02-15;;Prenha;07/03/2022
M;3309;F;2019-10-25;29;6;3;;415;2022-02-15;;Prenha;07/03/2022
M;3574;F;2020-10-19;29;6;3;;354;2022-02-15;;Prenha;07/03/2022
M;5538;F;2020-10-19;29;6;3;;359;2022-02-15;;Prenha;07/03/2022
M;5580;F;2020-04-22;29;6;3;;371;2022-02-15;;Prenha;07/03/2022
M;1969;F;2020-04-22;29;6;3;;371;2022-02-15;;Prenha;07/03/2022
M;3676;F;2020-04-22;29;6;3;;374;2022-02-15;;Prenha;07/03/2022
M;1925;F;2020-04-22;29;6;3;;390;2022-02-15;;Prenha;07/03/2022
M;5766;F;2020-10-19;29;6;3;;322;2022-02-15;;Prenha;07/03/2022
M;5539;F;2020-10-19;29;6;3;;351;2022-02-15;;Prenha;07/03/2022
M;3837;F;2020-10-19;29;6;3;;352;2022-02-15;;Prenha;07/03/2022
M;4011;F;2020-10-19;29;6;3;;356;2022-02-15;;Prenha;07/03/2022
M;1956;F;2020-10-19;29;6;3;;334;2022-02-15;;Prenha;07/03/2022
M;5775;F;2020-10-19;29;6;3;;351;2022-02-15;;Prenha;07/03/2022
M;2347;F;2020-10-19;29;6;3;;356;2022-02-15;;Prenha;07/03/2022
M;1789;F;2020-04-22;29;6;3;;366;2022-02-15;;Prenha;07/03/2022
M;5772;F;2020-04-22;29;6;3;;367;2022-02-15;;Prenha;07/03/2022
M;3681;F;2020-04-22;29;6;3;;372;2022-02-15;;Prenha;07/03/2022
M;3020;F;2020-04-22;29;6;3;;376;2022-02-15;;Prenha;07/03/2022
M;2983;F;2019-10-25;29;6;3;;399;2022-02-15;;Prenha;07/03/2022
M;4014;F;2019-10-25;29;6;1;;416;2022-02-15;;Prenha;07/03/2022
M;5743;F;2020-10-19;29;6;2;;349;2022-02-15;;Prenha;07/03/2022
M;4773;F;2019-10-25;29;6;1;;406;2022-02-15;;Prenha;07/03/2022
M;9305;F;2019-10-25;29;6;1;;402;2022-02-15;;Prenha;07/03/2022
M;5413;F;2019-10-25;29;6;1;;412;2022-02-15;;Prenha;07/03/2022
M;118;F;2019-04-28;29;6;1;;440;2022-02-15;;Prenha;07/03/2022
M;173;F;2020-10-19;29;6;1;;359;2022-02-15;;Prenha;07/03/2022
M;3664;F;2020-04-22;29;6;3;;382;2022-02-15;;Prenha;07/03/2022
