M;2865;F;2021-03-18;29;5;;;255;2022-02-15;;;
M;2867;F;2021-03-18;29;5;;;292;2022-02-15;;;
M;2871;F;2021-03-18;29;5;;;299;2022-02-15;;;
M;2879;F;2021-03-18;29;5;;;296;2022-02-15;;;
M;2882;F;2021-03-18;29;5;;;291;2022-02-15;;;
M;2884;F;2021-03-18;29;5;;;275;2022-02-15;;;
M;2887;F;2021-03-18;29;5;;;293;2022-02-15;;;
M;2889;F;2021-03-18;29;5;;;287;2022-02-15;;;
M;2937;F;2021-03-18;29;5;;;286;2022-02-15;;;
M;2941;F;2021-03-18;29;5;;;285;2022-02-15;;;
M;3047;F;2021-03-18;29;5;;;293;2022-02-15;;;
M;3056;F;2021-03-18;29;5;;;278;2022-02-15;;;
M;3059;F;2021-03-18;29;5;;;299;2022-02-15;;;
M;3061;F;2021-03-18;29;5;;;297;2022-02-15;;;
M;3102;F;2021-08-14;29;5;;;227;2022-02-15;;;
M;3103;F;2021-03-18;29;5;;;294;2022-02-15;;;
M;3107;F;2021-03-18;29;5;;;261;2022-02-15;;;
M;3108;F;2021-03-18;29;5;;;299;2022-02-15;;;
M;3394;F;2021-03-18;29;5;;;255;2022-02-15;;;
M;3434;F;2021-03-18;29;5;;;281;2022-02-15;;;
M;3557;F;2021-03-18;29;5;;;285;2022-02-15;;;
M;3558;F;2021-03-18;29;5;;;299;2022-02-15;;;
M;3990;F;2021-03-18;29;5;;;281;2022-02-15;;;
M;3992;F;2021-03-18;29;5;;;295;2022-02-15;;;
M;3994;F;2021-03-18;29;5;;;281;2022-02-15;;;
M;3996;F;2021-03-18;29;5;;;285;2022-02-15;;;
M;4027;F;2021-03-18;29;5;;;297;2022-02-15;;;
M;4070;F;2021-08-14;29;5;;;229;2022-02-15;;;
M;4071;F;2021-08-14;29;5;;;220;2022-02-15;;;
M;4077;F;2021-03-18;29;5;;;246;2022-02-15;;;
M;4079;F;2021-08-14;29;5;;;226;2022-02-15;;;
M;4081;F;2021-08-14;29;5;;;230;2022-02-15;;;
M;4083;F;2021-08-14;29;5;;;211;2022-02-15;;;
M;4412;F;2021-03-18;29;5;;;299;2022-02-15;;;
M;4967;F;2021-08-14;29;5;;;238;2022-02-15;;;
M;5035;F;2021-08-14;29;5;;;221;2022-02-15;;;
M;5037;F;2021-08-14;29;5;;;209;2022-02-15;;;
M;5039;F;2021-03-18;29;5;;;275;2022-02-15;;;
M;5040;F;2021-08-14;29;5;;;230;2022-02-15;;;
M;5041;F;2021-08-14;29;5;;;232;2022-02-15;;;
M;5043;F;2021-03-18;29;5;;;294;2022-02-15;;;
M;5044;F;2021-03-18;29;5;;;264;2022-02-15;;;
M;5046;F;2021-08-14;29;5;;;240;2022-02-15;;;
M;5048;F;2021-03-18;29;5;;;293;2022-02-15;;;
M;5051;F;2021-08-14;29;5;;;237;2022-02-15;;;
M;5052;F;2021-03-18;29;5;;;258;2022-02-15;;;
M;5053;F;2021-08-14;29;5;;;218;2022-02-15;;;
M;5054;F;2021-03-18;29;5;;;296;2022-02-15;;;
M;5055;F;2021-08-14;29;5;;;239;2022-02-15;;;
M;5059;F;2021-03-18;29;5;;;255;2022-02-15;;;
M;5060;F;2021-03-18;29;5;;;251;2022-02-15;;;
M;5061;F;2021-03-18;29;5;;;262;2022-02-15;;;
M;5062;F;2021-08-14;29;5;;;231;2022-02-15;;;
M;5065;F;2021-08-14;29;5;;;233;2022-02-15;;;
M;5066;F;2021-08-14;29;5;;;221;2022-02-15;;;
M;5068;F;2021-08-14;29;5;;;184;2022-02-15;;;
M;5069;F;2021-03-18;29;5;;;243;2022-02-15;;;
M;5070;F;2021-03-18;29;5;;;275;2022-02-15;;;
M;5071;F;2021-03-18;29;5;;;287;2022-02-15;;;
M;5072;F;2021-03-18;29;5;;;293;2022-02-15;;;
M;5073;F;2021-03-18;29;5;;;267;2022-02-15;;;
M;5074;F;2021-08-14;29;5;;;188;2022-02-15;;;
M;5078;F;2021-08-14;29;5;;;216;2022-02-15;;;
M;5079;F;2021-03-18;29;5;;;249;2022-02-15;;;
M;5080;F;2021-03-18;29;5;;;280;2022-02-15;;;
M;5152;F;2021-08-14;29;5;;;207;2022-02-15;;;
M;5153;F;2021-08-14;29;5;;;146;2022-02-15;;;
M;5155;F;2021-08-14;29;5;;;188;2022-02-15;;;
M;5179;F;2021-08-14;29;5;;;202;2022-02-15;;;
M;5205;F;2021-03-18;29;5;;;280;2022-02-15;;;
M;5271;F;2021-08-14;29;5;;;232;2022-02-15;;;
M;5382;F;2021-08-14;29;5;;;181;2022-02-15;;;
M;5389;F;2021-08-14;29;5;;;216;2022-02-15;;;
M;5476;F;2021-08-14;29;5;;;164;2022-02-15;;;
M;5510;F;2021-03-18;29;5;;;270;2022-02-15;;;
M;5814;F;2021-03-18;29;5;;;253;2022-02-15;;;
M;5854;F;2021-03-18;29;5;;;261;2022-02-15;;;
M;5856;F;2021-08-14;29;5;;;235;2022-02-15;;;
M;5896;F;2021-03-18;29;5;;;262;2022-02-15;;;
M;5916;F;2021-08-14;29;5;;;240;2022-02-15;;;
M;5917;F;2021-03-18;29;5;;;255;2022-02-15;;;
M;5933;F;2021-03-18;29;5;;;258;2022-02-15;;;
M;5941;F;2021-08-14;29;5;;;234;2022-02-15;;;
M;5947;F;2021-03-18;29;5;;;258;2022-02-15;;;
M;5949;F;2021-08-14;29;5;;;205;2022-02-15;;;
M;5950;F;2021-08-14;29;5;;;240;2022-02-15;;;
M;5951;F;2021-08-14;29;5;;;233;2022-02-15;;;
M;5952;F;2021-03-18;29;5;;;243;2022-02-15;;;
M;6153;F;2019-10-25;29;5;;;394;2022-02-15;;;
M;6319;F;2021-03-18;29;5;;;247;2022-02-15;;;
M;6848;F;2021-03-18;29;5;;;282;2022-02-15;;;
M;6853;F;2021-03-18;29;5;;;293;2022-02-15;;;
M;6858;F;2021-03-18;29;5;;;299;2022-02-15;;;
M;6860;F;2021-03-18;29;5;;;280;2022-02-15;;;
M;6869;F;2021-03-18;29;5;;;291;2022-02-15;;;
M;7062;F;2021-03-18;29;5;;;257;2022-02-15;;;
M;7116;F;2021-03-18;29;5;;;242;2022-02-15;;;
M;7125;F;2021-03-18;29;5;;;251;2022-02-15;;;
M;7159;F;2021-03-18;29;5;;;250;2022-02-15;;;
M;7217;F;2021-03-18;29;5;;;248;2022-02-15;;;
M;7248;F;2021-08-14;29;5;;;237;2022-02-15;;;
M;7258;F;2021-03-18;29;5;;;242;2022-02-15;;;
M;7293;F;2021-03-18;29;5;;;281;2022-02-15;;;
M;7316;F;2021-03-18;29;5;;;252;2022-02-15;;;
M;7319;F;2021-03-18;29;5;;;244;2022-02-15;;;
M;7332;F;2021-03-18;29;5;;;244;2022-02-15;;;
M;7336;F;2021-03-18;29;5;;;270;2022-02-15;;;
M;7358;F;2021-03-18;29;5;;;252;2022-02-15;;;
M;7361;F;2021-03-18;29;5;;;299;2022-02-15;;;
M;7535;F;2021-03-18;29;5;;;251;2022-02-15;;;
M;7540;F;2021-03-18;29;5;;;284;2022-02-15;;;
M;7588;F;2021-03-18;29;5;;;286;2022-02-15;;;
M;7598;F;2021-03-18;29;5;;;284;2022-02-15;;;
M;8029;F;2021-03-18;29;5;;;243;2022-02-15;;;
M;8104;F;2021-08-14;29;5;;;214;2022-02-15;;;
M;8146;F;2021-08-14;29;5;;;230;2022-02-15;;;
M;8249;F;2021-03-18;29;5;;;275;2022-02-15;;;
M;8526;F;2021-08-14;29;5;;;240;2022-02-15;;;
M;8559;F;2021-03-18;29;5;;;271;2022-02-15;;;
M;8568;F;2021-03-18;29;5;;;256;2022-02-15;;;
M;8573;F;2021-03-18;29;5;;;245;2022-02-15;;;
M;8652;F;2021-03-18;29;5;;;251;2022-02-15;;;
M;8704;F;2021-03-18;29;5;;;248;2022-02-15;;;
M;9155;F;2021-03-18;29;5;;;293;2022-02-15;;;
M;9924;F;2021-03-18;29;5;;;298;2022-02-15;;;
M;5354;F;2019-10-25;29;5;;;400;2022-02-15;;Prenha;Boi
M;5587;F;2020-10-19;29;5;;;317;2022-02-15;;Prenha;Boi
M;5588;F;2019-04-28;29;5;;;436;2022-02-15;;Prenha;Boi
M;5594;F;2020-10-19;29;5;;;312;2022-02-15;;Prenha;Boi
M;5953;F;2020-04-22;29;5;;;380;2022-02-15;;Prenha;Boi
M;6121;F;2020-10-19;29;5;;;358;2022-02-15;;Prenha;Boi
M;6129;F;2020-10-19;29;5;;;315;2022-02-15;;Prenha;Boi
M;6136;F;2020-10-19;29;5;;;357;2022-02-15;;Prenha;Boi
M;6150;F;2020-10-19;29;5;;;358;2022-02-15;;Prenha;Boi
M;6162;F;2020-04-22;29;5;;;366;2022-02-15;;Prenha;Boi
M;6175;F;2020-04-22;29;5;;;385;2022-02-15;;Prenha;Boi
M;6181;F;2021-03-18;29;5;;;263;2022-02-15;;Prenha;Boi
M;6191;F;2020-04-22;29;5;;;365;2022-02-15;;Prenha;Boi
M;6195;F;2019-04-28;29;5;;;492;2022-02-15;;Prenha;Boi
M;6296;F;2020-10-19;29;5;;;333;2022-02-15;;Prenha;Boi
M;6297;F;2020-04-22;29;5;;;376;2022-02-15;;Prenha;Boi
M;6305;F;2020-10-19;29;5;;;312;2022-02-15;;Prenha;Boi
M;6435;F;2019-04-28;29;5;;;560;2022-02-15;;Prenha;Boi
M;9933;F;2021-03-18;29;5;;;296;2022-02-15;;Prenha;Boi
M;965;F;2020-04-22;29;5;;;364;2022-02-15;;Parida;
M;2103;F;2021-03-18;29;5;;;264;2022-02-15;;Parida;
